"No.","Date","Genre","Bibl","Hit"
"198","1929-03-05","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 05.03.1929","Auch in dieser Bewegung, die vom Zentrum ausgeht, erkennen wir die Verschärfung des Tempos der Sozialisierung des Staates, auch hier wieder aus Gründen der Staatserhaltung, gewiss nicht aus ""praktischen"" Gründen im Sinne der Rechtsbewegung."
"199","1928-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1928, S. 312","[...] In seinem Aufsatz über die Annahme der württembergischen Königswürde (225) schildert Schneider, wie Kurfürst Friedrich zwischen Reichspatriotismus und Souveränitätsstreben hin und her schwankend, sich in den Verhandlungen vom 30. Sept. bis 4. Okt. 1805 den Franzosen anschließt; wie in den Besprechungen zwischen Talleyrand und Normann noch vor Austerlitz die Erhebung Württembergs zum souveränen Staat und als äußeres Zeichen dieser Wandlung die Annahme des Königstitels verabredet wird; wie die Mediatisierung der Reichsritterschaft, die Aufhebung der Landstände und das Sträuben gegen den Rheinbund die ersten Ausflüsse der neuen Souveränität sind. -- Die von Bräuning-Oktavio (1137) veröffentlichten Briefe der Herzogin Luise von Weimar beleuchten u. a. ihre Stellung zur französischen Revolution, ihre Haltung gegenüber dem »furchtbaren Wesen Napoleon nach der Schlacht von Jena und ihre Einstellung zum Mord an Kotzebue. [...]"
"200","1929-01-01","Zeitung","Tucholsky, Kurt: Ein Betrunkener in der Wilhelmstraße. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","Staats - schupsen ma doch nich, Herr Wachtmeesta - Staats - Staats . . . Prost Neuahr!"
"201","1930-03-02","Zeitung","Völkischer Beobachter (Bayernausgabe), 02.03.1930","Am weitesten verbreitet ist die Seuche als Folge des völligen Alkoholverbotes in den Vereinigten Staaten - nach Dixon kamen 1921 allein in Neuyork innerhalb von zehn Monaten 8000 Fälle zur Behandlung, darunter 26 Prozent Lastenträger; wieviel Nichtbehandelte dort als Schädlinge der Gesellschaft und Überträger der Seuche auf Neulinge leben, weiß man nicht!"
"202","1919-12-31","Wissenschaft","Weber, Max: Die Wirtschaftsethik der Weltreligionen. In: Weber, Marianne (Hg.), Gesammelte Aufsätze zur Religionssoziologie, Bd. I, Tübingen: Mohr 1920 [1916-1919], S. 506","Der prinzipielle Gegensatz war wohl der gleiche wie zwischen Cromwells Regiment der Heiligen - mit einigen an den alten Islam und an das Täuferregiment in Münster erinnernden Zügen - und dem Laudschen cäsaropapistischen Staat."
"203","1918-12-31","Wissenschaft","Spengler, Oswald: Der Untergang des Abendlandes, München: Beck 1929 [1918], S. 13","Als Epaminondas die Messenier und Arkader befreit und zu einem Staat gemacht hatte, erfanden sie sich sofort eine Urgeschichte."
"204","1932-08-29","Zeitung","Archiv der Gegenwart, Bd. 2, 29.08.1932, S. 463 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Aufständischen rechnen damit, daß der Krieg ein Jahr dauern wird. -- Wie die italienische Presse aus Montevideo berichtet, hat sich Dr. Borges de Medeiros, der frühere Präsident des Staates Rio Grande do Sul, an die Spitze einer Bewegung zugunsten der Aufständischen im Staate Sao Paulo gestellt."
"205","1925-01-06","Zeitung","Tucholsky, Kurt: Das nervöse Paris. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Alle Industrien, die an einem Krieg, an der Unordnung, an der wilden Anarchie zwischen den Staaten interessiert sind, malen den schwarzen Mann, den Bubu, die rote Gefahr aus Moskau an die Wand."
"206","1920-12-03","Zeitung","Tucholsky, Kurt: Die Papiere. In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1920], S. 10580","Dieser von stellungsgierigen Offizieren und Großindustriellen terrorisierte Staat, der als »Republik« firmiert, hat den Papierwahnsinn nicht abgeschafft, sondern zur Blüte gebracht."
"207","1926-03-06","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 06.03.1926","Hinsichtlich des Besitzes der ehemaligen Fürstenfamilien wird eine reine und klare Scheidung dahin herbeigeführt, daß zwischen dem Staatsvermögen und dem Privatbesitz genau unterschieden wird, daß der gesamte Besitz, der auf einen Akt der Souveränität zurückgeht, entschädigungslos an den Staat fällt , und daß weiter für die Entschädigung nur der einwandfreie Privatbesitz in Frage kommt , bei dem indessen genau nachzuweisen ist, daß er seinerzeit mit privaten Mitteln erworben wurde."
