"No.","Date","Genre","Bibl","Hit"
"152","1996-04-19","Zeitung","Die Zeit, 19.04.1996","Die Kommunisten würden das Land stärker gen Westen abschotten, China ähnlich, aber ohne dessen Tradition."
"153","1992-09-18","Zeitung","Die Zeit, 18.09.1992","Auch die Deutschen sehen in der Türkei ein ""zunehmend wichtiges Land""."
"154","1995-08-18","Zeitung","Die Zeit, 18.08.1995","Andere Länder müssen Kriege führen, eine gewaltige Alterspyramide türmt sich bei ihnen auf, oder zumindest geht es mit der Kultur steil bergab."
"155","1996-03-22","Zeitung","Die Zeit, 22.03.1996","Sie läßt Vertreter von Mali und Burkina Faso in Brüssel auftreten, die überzeugend darstellen, daß ihre Länder auf den Export der Shea-Nuß angewiesen sind, daß Shea-Butter das weltweit hochwertigste Pflanzenfett ist und daß die harmonisierte Euro-Schokolade sie in den Ruin treibt."
"156","1992-10-16","Zeitung","Die Zeit, 16.10.1992","Nun hat Deutschland, das ausländischen Architekten so aufgeschlossen wie kein anderes Land der Erde ist und so offensichtlich einen Gefallen daran hat, auch ein Werk des Ungarn Makovecz."
"157","2000-11-23","Zeitung","Die Zeit, 23.11.2000","Fujimori hatte während seiner Amtszeit den Drogenanbau im eigenen Land drastisch reduzieren können."
"158","1999-06-10","Zeitung","Die Zeit, 10.06.1999","Gleich ist meine Nase kürzer, das Land befindet sich im gewohnten Frieden, jeder lebt sein Leben in seinem Haus und mit seiner Familie, es gibt alles, nichts wird entbehrt."
"159","1998-09-24","Zeitung","Die Zeit, 24.09.1998","Der Kulturkommissar könnte in Absprache mit den Ländern bessere Rahmenbedingungen für eine europäische Filmindustrie herstellen."
"160","1995-03-03","Zeitung","Die Zeit, 03.03.1995","Von 1945 bis 1970 war in Österreich Literaturpolitik ausschließlich eine Literaturverhinderungspolitik, mit dem Ziel, daß die emigrierten Autoren nicht ins Land zurückkehren und die jungen Autoren das Land verlassen."
"161","1996-11-29","Zeitung","Die Zeit, 29.11.1996","Wer den Umbau will, darf nicht den Versuch, öffentliches Land an Investoren zu verkaufen, als unmoralisch verurteilen."
"162","2003-09-25","Zeitung","Die Zeit, 25.09.2003","""Kein Land außer Israel hat unseren Krieg gegen den Irak unterstützt, und dass die Amerikaner das nicht wissen, ist ein grobes Versäumnis unserer Medien."""
"163","2002-01-03","Zeitung","Die Zeit, 03.01.2002","Die kundigen Texte über Gegenwart und Vergangenheit im Land hinter den erloschenen Vulkanen sind der Orientalistin Tessa Hofmann zu verdanken."
"164","1997-10-31","Zeitung","Die Zeit, 31.10.1997","""Wenn wir heute in der Frage der doppelten Staatsbürgerschaft gegenüber der Türkei nachgeben würden, hätten wir in kurzer Zeit statt drei Millionen vier, fünf, sechs Millionen Türken in unserem Land."""
"165","2003-01-23","Zeitung","Die Zeit, 23.01.2003","Nun, Anfang des Jahres, heißt es, sollen jede Menge Politiker aus anderen europäischen Ländern erneut im Kanzleramt angefragt haben, ob Schröder bei seiner Haltung bleibe."
"166","2004-04-22","Zeitung","Die Zeit, 22.04.2004","Der Bürgerkrieg im Süden des Landes brach im August 1955 aus - er lodert, unterbrochen von 1972 bis 1983, seit 39 Jahren."
