"No.","Date","Genre","Bibl","Hit"
"123","2008-05-21","Zeitung","Die Zeit, 21.05.2008","Sie zu überwinden, das Volk für den politischen Prozess zu begeistern, das hat sich vor allem die Ministerin für die Kommunen, Hazel Blears, vorgenommen."
"124","2005-06-30","Zeitung","Die Zeit, 30.06.2005","Die Islamische Republik zählt vielmehr zu jenen gar nicht so wenigen halbautoritären Ländern, deren Herrscher das Volk mehr oder minder frei wählen lassen, aber die Macht des Parlaments so begrenzen, dass sie stets das letzte Wort behalten."
"125","2024-09-26","Zeitung","Die Zeit, 26.09.2024","Die Verbotene Stadt liegt jetzt in seinem Rücken, sein Blick gilt dem Volk auf dem Platz."
"126","2018-12-27","Zeitung","Die Zeit, 27.12.2018","Das Roden ging auch - mit etwas verminderter Geschwindigkeit - unter dem sozialdemokratischen Präsidenten Lula da Silva (2003-2011) weiter, der sich als Freund der indigenen Völker aufführte und Lippenbekenntnisse zugunsten der Umwelt abgab."
"127","2011-10-06","Zeitung","Die Zeit, 06.10.2011","Das Volk befragen - das klingt weltgewandt und liberal."
"128","2024-08-29","Zeitung","Die Zeit, 29.08.2024","Haile Selassie war der letzte Kaiser Afrikas und zugleich eine Symbolfigur des antikolonialen Befreiungskampfes der afrikanischen Völker."
"129","2012-02-02","Zeitung","Die Zeit, 02.02.2012","» Das syrische Volk wird jeden begrüßen, der das Blutvergießen stoppt.«"
"130","2015-01-22","Zeitung","Die Zeit, 22.01.2015","Der Nationalbankpräsident ist mächtiger als Bundesrat, Parlament und Volk zusammen."
"131","2006-07-27","Zeitung","Die Zeit, 27.07.2006","Israel zielt nicht nur auf Hisbollah, es nimmt ein ganzes Volk in Geiselhaft."
"132","2014-08-28","Zeitung","Die Zeit, 28.08.2014","hat mir viel von anderen Völkern erzählt, und ich dachte:"
"133","2017-01-05","Zeitung","Die Zeit, 05.01.2017","Bibelwort: ""Mein Haus soll ein Haus des Gebetes für alle Völker sein."""
"134","2018-02-22","Zeitung","Die Zeit, 22.02.2018","Der allmächtige Präsident des österreichischen Skiverbandes beklagt, Olympia habe seinen ganz besonderen Reiz als außerordentliches, die Völker verbindendes Sportereignis verloren."
"135","2009-04-16","Zeitung","Die Zeit, 16.04.2009","Gern sieht sich der Milliardär Berlusconi als Mann des Volkes, mehr noch: als Familienvater, der die große Familie Italien regiert und dabei mit der übrigen, abgehobenen politischen Kaste eigentlich nichts zu tun hat."
"136","2016-09-15","Zeitung","Die Zeit, 15.09.2016","gegeben hatte: das einer ""Staatsform, in welcher das Volk allein durch das Volk zum Besten des Volkes herrscht""."
"137","2007-08-30","Zeitung","Die Zeit, 30.08.2007","In einer erstaunlichen Karriere brachte es Raddatz bis zum stellvertretenden Chefredakteur des Verlages Volk und Welt."
