"No.","Date","Genre","Bibl","Hit"
"70","1999-11-25","Zeitung","Die Zeit, 25.11.1999","Das herrschende nationale Verständnis von Demokratie, Staat, politischer Gemeinschaft, Souveränität, Gewaltmonopol, Steuerhoheit, Föderalismus, Gemeinde, Öffentlichkeit, Parlament, Bürgerrechten und Bürgern hat eine territoriale Prämisse."
"71","2001-05-31","Zeitung","Die Zeit, 31.05.2001","Was kann da der Staat schon mit den Mitteln des Strafrechts ausrichten?Jetzt geht es um die Frage:"
"72","1993-05-07","Zeitung","Die Zeit, 07.05.1993","So habe Marsilius von Padua, der Berater des deutschen Königs Ludwig des Bayern, in seiner staatstheoretischen Schrift ""Defensor pacis"" (1324) das Reich, also den Staat, als Stadt beschrieben: civitas aut regnum."
"73","1998-04-16","Zeitung","Die Zeit, 16.04.1998","Auf dem Parteitag in Leipzig will er bereits erste Schwerpunkte deutlich machen: eine neue Partnerschaft von Staat und Wirtschaft ein noch höheres Maß an Flexibilität - auch für jeden einzelnen und den Euro, für ihn eine ""kränkelnde Frühgeburt"", die nur mit sozialdemokratischer Nachsorge zu einem Erfolg werden könne."
"74","1996-06-21","Zeitung","Die Zeit, 21.06.1996","Annex 3 des Friedensabkommens von Dayton sieht vor, bis spätestens zum 14. September freie, faire und demokratische Wahlen in dem krisengeschüttelten Staat abzuhalten."
"75","1991-04-26","Zeitung","Die Zeit, 26.04.1991","Bitterkeit über die Gegenwart hat sich in solchen Lebensgeschichten abgelagert und Unverständnis gegenüber den Jüngeren in der DDR, die kühl kalkulierend ihr Engagement für Staat und Gesellschaft von den Freiräumen im Privaten abhängig machten."
"76","2004-03-25","Zeitung","Die Zeit, 25.03.2004","Muss man auch auf polnischer Seite eine TÜV-Genehmigung für den Truck des Hochseilartisten am 1. Mai haben?Herr SpecjaIski sagt, er könne diese Genehmigung gleich erteilen, er repräsentiere in diesem Fall ja den Staat."
"77","1999-11-25","Zeitung","Die Zeit, 25.11.1999","Eine geringere Quote weisen in der EU nur wenige Staaten auf."
"78","1990-01-05","Zeitung","Die Zeit, 05.01.1990","Wie im Dornröschenschlaf schlummert dieser reichste Staat der Erde in moslemischer Abgeschiedenheit."
"79","2004-05-06","Zeitung","Die Zeit, 06.05.2004","Sie kommt zum Ergebnis, dass der Staat im Durchschnitt etwa ein Drittel der Kosten für Kinder finanziere."
"80","1990-02-23","Zeitung","Die Zeit, 23.02.1990","Wie der Anspruch des totalen Staates sich mit der Autonomie der Hochschulen vereinbaren ließ, wird am Beispiel von Theodor Litts Aufsatz von 1933 ""Die Stellung der Geisteswissenschaften im nationalsozialistischen Staate"" entwickelt."
"81","2004-04-15","Zeitung","Die Zeit, 15.04.2004","Das Problem des in der Historiografie intensiv debattierten Mittel-Ziel-Strategems der deutschen England- und Russlandpolitik im Jahr 1940/41 ist ebenso wenig angemessen berücksichtigt, wie die Interpretation der Hitlerschen Kriegserklärung an die Vereinigten Staaten von Amerika vom Dezember 1941 als Akt einer "",psychologischen' Notwendigkeit des uneingeschränkten Kampfes"" an sich kaum haltbar sein dürfte:"
"82","1990-12-07","Zeitung","Die Zeit, 07.12.1990","Während der achtziger Jahre expandierte das Geschäft japanischer Banken mit den Schulden allein in den Vereinigten Staaten um jährlich bis zu zwanzig Prozent."
"83","2000-05-11","Zeitung","Die Zeit, 11.05.2000","Diesmal steht mehr auf dem Spiel, viel mehr: Ausgerechnet bei der Aufnahme der zehn postkommunistischen Staaten schlägt, frei nach dem alten Marx, die schiere Quantität der Aspiranten in eine neue Qualität für die EU um."
"84","1990-12-28","Zeitung","Die Zeit, 28.12.1990","Ihre harten Dinare und Dollar besserten die Devisenkassen der Staaten auf."
